time [s]    Te [K]    Ta [K]    Energ_dens_at    energ_dens_e    n [m^-3]    Etot [m^-2]
 0.9900E-11   1238.072   1068.503       0.604      0.023     0.40803654E+27    13556.140396159
 0.9910E-11   1237.816   1068.529       0.604      0.023     0.40779978E+27    13556.140396094
 0.9920E-11   1237.560   1068.555       0.604      0.023     0.40756344E+27    13556.140396019
 0.9930E-11   1237.305   1068.581       0.604      0.023     0.40732754E+27    13556.140395930
 0.9940E-11   1237.051   1068.606       0.604      0.023     0.40709207E+27    13556.140395841
 0.9950E-11   1236.798   1068.632       0.604      0.023     0.40685703E+27    13556.140395762
 0.9960E-11   1236.545   1068.658       0.604      0.023     0.40662242E+27    13556.140395690
 0.9970E-11   1236.293   1068.683       0.604      0.023     0.40638824E+27    13556.140395618
 0.9980E-11   1236.042   1068.708       0.604      0.023     0.40615448E+27    13556.140395531
 0.9990E-11   1235.791   1068.734       0.604      0.023     0.40592114E+27    13556.140395459
 0.1000E-10   1235.542   1068.759       0.604      0.023     0.40568823E+27    13556.140395388
 0.1001E-10   1235.293   1068.784       0.604      0.023     0.40545574E+27    13556.140395305
 0.1002E-10   1235.044   1068.810       0.604      0.023     0.40522367E+27    13556.140395232
 0.1003E-10   1234.797   1068.835       0.604      0.023     0.40499202E+27    13556.140395146
 0.1004E-10   1234.550   1068.860       0.604      0.023     0.40476079E+27    13556.140395071
 0.1005E-10   1234.304   1068.885       0.604      0.023     0.40452998E+27    13556.140395007
 0.1006E-10   1234.059   1068.910       0.604      0.023     0.40429958E+27    13556.140394912
 0.1007E-10   1233.814   1068.935       0.604      0.023     0.40406959E+27    13556.140394844
 0.1008E-10   1233.570   1068.960       0.604      0.023     0.40384002E+27    13556.140394778
 0.1009E-10   1233.327   1068.984       0.604      0.023     0.40361086E+27    13556.140394686
 0.1010E-10   1233.084   1069.009       0.604      0.023     0.40338211E+27    13556.140394604
 0.1011E-10   1232.842   1069.034       0.604      0.023     0.40315377E+27    13556.140394532
 0.1012E-10   1232.601   1069.059       0.604      0.023     0.40292584E+27    13556.140394457
 0.1013E-10   1232.361   1069.083       0.604      0.023     0.40269832E+27    13556.140394381
 0.1014E-10   1232.121   1069.108       0.605      0.023     0.40247120E+27    13556.140394311
 0.1015E-10   1231.882   1069.132       0.605      0.023     0.40224448E+27    13556.140394257
 0.1016E-10   1231.643   1069.157       0.605      0.023     0.40201817E+27    13556.140394169
 0.1017E-10   1231.406   1069.181       0.605      0.023     0.40179226E+27    13556.140394098
 0.1018E-10   1231.169   1069.205       0.605      0.023     0.40156676E+27    13556.140394021
 0.1019E-10   1230.932   1069.230       0.605      0.022     0.40134165E+27    13556.140393935
 0.1020E-10   1230.697   1069.254       0.605      0.022     0.40111694E+27    13556.140393864
 0.1021E-10   1230.462   1069.278       0.605      0.022     0.40089263E+27    13556.140393802
 0.1022E-10   1230.227   1069.302       0.605      0.022     0.40066871E+27    13556.140393714
 0.1023E-10   1229.994   1069.326       0.605      0.022     0.40044519E+27    13556.140393647
 0.1024E-10   1229.761   1069.350       0.605      0.022     0.40022207E+27    13556.140393573
 0.1025E-10   1229.528   1069.374       0.605      0.022     0.39999933E+27    13556.140393504
 0.1026E-10   1229.297   1069.398       0.605      0.022     0.39977699E+27    13556.140393444
 0.1027E-10   1229.065   1069.422       0.605      0.022     0.39955504E+27    13556.140393357
 0.1028E-10   1228.835   1069.446       0.605      0.022     0.39933348E+27    13556.140393289
 0.1029E-10   1228.605   1069.469       0.605      0.022     0.39911231E+27    13556.140393217
 0.1030E-10   1228.376   1069.493       0.605      0.022     0.39889152E+27    13556.140393145
 0.1031E-10   1228.148   1069.517       0.605      0.022     0.39867113E+27    13556.140393065
 0.1032E-10   1227.920   1069.540       0.605      0.022     0.39845111E+27    13556.140392992
 0.1033E-10   1227.693   1069.564       0.605      0.022     0.39823148E+27    13556.140392948
 0.1034E-10   1227.466   1069.587       0.605      0.022     0.39801223E+27    13556.140392872
 0.1035E-10   1227.240   1069.611       0.605      0.022     0.39779337E+27    13556.140392781
 0.1036E-10   1227.015   1069.634       0.605      0.022     0.39757488E+27    13556.140392722
 0.1037E-10   1226.791   1069.658       0.605      0.022     0.39735678E+27    13556.140392650
 0.1038E-10   1226.567   1069.681       0.605      0.022     0.39713905E+27    13556.140392583
 0.1039E-10   1226.343   1069.704       0.605      0.022     0.39692170E+27    13556.140392504
 0.1040E-10   1226.120   1069.727       0.605      0.022     0.39670473E+27    13556.140392432
 0.1041E-10   1225.898   1069.750       0.605      0.022     0.39648813E+27    13556.140392367
 0.1042E-10   1225.677   1069.774       0.605      0.022     0.39627190E+27    13556.140392298
 0.1043E-10   1225.456   1069.797       0.605      0.022     0.39605605E+27    13556.140392242
 0.1044E-10   1225.236   1069.820       0.605      0.022     0.39584057E+27    13556.140392153
 0.1045E-10   1225.016   1069.842       0.605      0.022     0.39562546E+27    13556.140392091
 0.1046E-10   1224.797   1069.865       0.605      0.022     0.39541072E+27    13556.140392033
 0.1047E-10   1224.578   1069.888       0.605      0.022     0.39519635E+27    13556.140391978
 0.1048E-10   1224.360   1069.911       0.605      0.022     0.39498235E+27    13556.140391909
 0.1049E-10   1224.143   1069.934       0.605      0.022     0.39476871E+27    13556.140391814
 0.1050E-10   1223.927   1069.956       0.605      0.022     0.39455544E+27    13556.140391753
 0.1051E-10   1223.710   1069.979       0.605      0.022     0.39434254E+27    13556.140391690
 0.1052E-10   1223.495   1070.002       0.605      0.022     0.39413000E+27    13556.140391619
 0.1053E-10   1223.280   1070.024       0.605      0.022     0.39391782E+27    13556.140391548
 0.1054E-10   1223.066   1070.047       0.605      0.022     0.39370600E+27    13556.140391486
 0.1055E-10   1222.852   1070.069       0.605      0.022     0.39349454E+27    13556.140391411
 0.1056E-10   1222.639   1070.092       0.605      0.022     0.39328344E+27    13556.140391353
 0.1057E-10   1222.426   1070.114       0.605      0.022     0.39307270E+27    13556.140391294
 0.1058E-10   1222.214   1070.136       0.605      0.022     0.39286232E+27    13556.140391234
 0.1059E-10   1222.003   1070.159       0.605      0.022     0.39265230E+27    13556.140391151
 0.1060E-10   1221.792   1070.181       0.605      0.022     0.39244263E+27    13556.140391081
 0.1061E-10   1221.582   1070.203       0.605      0.022     0.39223331E+27    13556.140391029
 0.1062E-10   1221.372   1070.225       0.605      0.022     0.39202435E+27    13556.140390959
 0.1063E-10   1221.163   1070.247       0.605      0.022     0.39181574E+27    13556.140390888
 0.1064E-10   1220.955   1070.269       0.605      0.022     0.39160748E+27    13556.140390815
 0.1065E-10   1220.747   1070.291       0.605      0.022     0.39139957E+27    13556.140390761
 0.1066E-10   1220.539   1070.313       0.605      0.022     0.39119201E+27    13556.140390694
 0.1067E-10   1220.332   1070.335       0.605      0.022     0.39098481E+27    13556.140390629
 0.1068E-10   1220.126   1070.357       0.605      0.022     0.39077794E+27    13556.140390565
 0.1069E-10   1219.920   1070.379       0.605      0.022     0.39057143E+27    13556.140390508
 0.1070E-10   1219.715   1070.400       0.605      0.022     0.39036526E+27    13556.140390444
 0.1071E-10   1219.511   1070.422       0.605      0.022     0.39015943E+27    13556.140390380
 0.1072E-10   1219.307   1070.444       0.605      0.022     0.38995395E+27    13556.140390321
 0.1073E-10   1219.103   1070.465       0.605      0.022     0.38974881E+27    13556.140390249
 0.1074E-10   1218.900   1070.487       0.605      0.022     0.38954402E+27    13556.140390182
 0.1075E-10   1218.698   1070.509       0.605      0.022     0.38933956E+27    13556.140390114
 0.1076E-10   1218.496   1070.530       0.605      0.022     0.38913545E+27    13556.140390065
 0.1077E-10   1218.294   1070.551       0.605      0.022     0.38893167E+27    13556.140389997
 0.1078E-10   1218.093   1070.573       0.605      0.022     0.38872823E+27    13556.140389940
 0.1079E-10   1217.893   1070.594       0.605      0.022     0.38852513E+27    13556.140389861
 0.1080E-10   1217.693   1070.616       0.605      0.022     0.38832237E+27    13556.140389815
 0.1081E-10   1217.494   1070.637       0.605      0.022     0.38811994E+27    13556.140389754
 0.1082E-10   1217.296   1070.658       0.605      0.022     0.38791784E+27    13556.140389687
 0.1083E-10   1217.097   1070.679       0.605      0.022     0.38771608E+27    13556.140389615
 0.1084E-10   1216.900   1070.700       0.605      0.022     0.38751465E+27    13556.140389565
 0.1085E-10   1216.703   1070.721       0.605      0.022     0.38731355E+27    13556.140389502
 0.1086E-10   1216.506   1070.742       0.606      0.022     0.38711279E+27    13556.140389438
 0.1087E-10   1216.310   1070.763       0.606      0.022     0.38691235E+27    13556.140389371
 0.1088E-10   1216.114   1070.784       0.606      0.021     0.38671224E+27    13556.140389314
 0.1089E-10   1215.919   1070.805       0.606      0.021     0.38651246E+27    13556.140389251
 0.1090E-10   1215.725   1070.826       0.606      0.021     0.38631301E+27    13556.140389188
 0.1091E-10   1215.531   1070.847       0.606      0.021     0.38611388E+27    13556.140389122
 0.1092E-10   1215.337   1070.868       0.606      0.021     0.38591508E+27    13556.140389064
 0.1093E-10   1215.144   1070.889       0.606      0.021     0.38571661E+27    13556.140389018
 0.1094E-10   1214.952   1070.909       0.606      0.021     0.38551846E+27    13556.140388954
 0.1095E-10   1214.760   1070.930       0.606      0.021     0.38532063E+27    13556.140388893
 0.1096E-10   1214.568   1070.951       0.606      0.021     0.38512312E+27    13556.140388831
 0.1097E-10   1214.377   1070.971       0.606      0.021     0.38492593E+27    13556.140388773
 0.1098E-10   1214.187   1070.992       0.606      0.021     0.38472907E+27    13556.140388719
 0.1099E-10   1213.997   1071.012       0.606      0.021     0.38453252E+27    13556.140388658
 0.1100E-10   1213.807   1071.033       0.606      0.021     0.38433629E+27    13556.140388586
 0.1101E-10   1213.618   1071.053       0.606      0.021     0.38414038E+27    13556.140388529
 0.1102E-10   1213.429   1071.073       0.606      0.021     0.38394479E+27    13556.140388470
 0.1103E-10   1213.241   1071.094       0.606      0.021     0.38374951E+27    13556.140388416
 0.1104E-10   1213.054   1071.114       0.606      0.021     0.38355454E+27    13556.140388343
 0.1105E-10   1212.867   1071.134       0.606      0.021     0.38335990E+27    13556.140388289
 0.1106E-10   1212.680   1071.154       0.606      0.021     0.38316556E+27    13556.140388233
 0.1107E-10   1212.494   1071.175       0.606      0.021     0.38297154E+27    13556.140388188
 0.1108E-10   1212.308   1071.195       0.606      0.021     0.38277783E+27    13556.140388126
 0.1109E-10   1212.123   1071.215       0.606      0.021     0.38258443E+27    13556.140388064
 0.1110E-10   1211.939   1071.235       0.606      0.021     0.38239134E+27    13556.140388007
 0.1111E-10   1211.754   1071.255       0.606      0.021     0.38219856E+27    13556.140387945
 0.1112E-10   1211.571   1071.275       0.606      0.021     0.38200608E+27    13556.140387891
 0.1113E-10   1211.387   1071.295       0.606      0.021     0.38181392E+27    13556.140387831
 0.1114E-10   1211.205   1071.315       0.606      0.021     0.38162206E+27    13556.140387776
 0.1115E-10   1211.022   1071.334       0.606      0.021     0.38143051E+27    13556.140387720
 0.1116E-10   1210.840   1071.354       0.606      0.021     0.38123926E+27    13556.140387667
 0.1117E-10   1210.659   1071.374       0.606      0.021     0.38104832E+27    13556.140387599
 0.1118E-10   1210.478   1071.394       0.606      0.021     0.38085768E+27    13556.140387540
 0.1119E-10   1210.298   1071.413       0.606      0.021     0.38066735E+27    13556.140387493
 0.1120E-10   1210.118   1071.433       0.606      0.021     0.38047731E+27    13556.140387452
 0.1121E-10   1209.938   1071.453       0.606      0.021     0.38028758E+27    13556.140387385
 0.1122E-10   1209.759   1071.472       0.606      0.021     0.38009815E+27    13556.140387333
 0.1123E-10   1209.580   1071.492       0.606      0.021     0.37990902E+27    13556.140387268
 0.1124E-10   1209.402   1071.511       0.606      0.021     0.37972018E+27    13556.140387202
 0.1125E-10   1209.224   1071.531       0.606      0.021     0.37953165E+27    13556.140387156
 0.1126E-10   1209.047   1071.550       0.606      0.021     0.37934341E+27    13556.140387103
 0.1127E-10   1208.870   1071.569       0.606      0.021     0.37915547E+27    13556.140387052
 0.1128E-10   1208.694   1071.589       0.606      0.021     0.37896782E+27    13556.140386984
 0.1129E-10   1208.518   1071.608       0.606      0.021     0.37878047E+27    13556.140386932
 0.1130E-10   1208.342   1071.627       0.606      0.021     0.37859341E+27    13556.140386879
 0.1131E-10   1208.167   1071.647       0.606      0.021     0.37840665E+27    13556.140386819
 0.1132E-10   1207.993   1071.666       0.606      0.021     0.37822018E+27    13556.140386773
 0.1133E-10   1207.819   1071.685       0.606      0.021     0.37803400E+27    13556.140386713
 0.1134E-10   1207.645   1071.704       0.606      0.021     0.37784811E+27    13556.140386664
 0.1135E-10   1207.471   1071.723       0.606      0.021     0.37766252E+27    13556.140386609
 0.1136E-10   1207.299   1071.742       0.606      0.021     0.37747721E+27    13556.140386550
 0.1137E-10   1207.126   1071.761       0.606      0.021     0.37729219E+27    13556.140386506
 0.1138E-10   1206.954   1071.780       0.606      0.021     0.37710746E+27    13556.140386443
 0.1139E-10   1206.783   1071.799       0.606      0.021     0.37692302E+27    13556.140386385
 0.1140E-10   1206.611   1071.818       0.606      0.021     0.37673886E+27    13556.140386328
 0.1141E-10   1206.441   1071.837       0.606      0.021     0.37655499E+27    13556.140386280
 0.1142E-10   1206.270   1071.855       0.606      0.021     0.37637140E+27    13556.140386224
 0.1143E-10   1206.100   1071.874       0.606      0.021     0.37618810E+27    13556.140386170
 0.1144E-10   1205.931   1071.893       0.606      0.021     0.37600509E+27    13556.140386123
 0.1145E-10   1205.762   1071.912       0.606      0.021     0.37582235E+27    13556.140386072
 0.1146E-10   1205.593   1071.930       0.606      0.021     0.37563990E+27    13556.140386025
 0.1147E-10   1205.425   1071.949       0.606      0.021     0.37545773E+27    13556.140385956
 0.1148E-10   1205.257   1071.968       0.606      0.021     0.37527584E+27    13556.140385907
 0.1149E-10   1205.090   1071.986       0.606      0.021     0.37509423E+27    13556.140385863
 0.1150E-10   1204.923   1072.005       0.606      0.021     0.37491290E+27    13556.140385807
 0.1151E-10   1204.756   1072.023       0.606      0.021     0.37473185E+27    13556.140385761
 0.1152E-10   1204.590   1072.042       0.606      0.021     0.37455108E+27    13556.140385694
 0.1153E-10   1204.424   1072.060       0.606      0.021     0.37437058E+27    13556.140385638
 0.1154E-10   1204.259   1072.078       0.606      0.021     0.37419036E+27    13556.140385597
 0.1155E-10   1204.094   1072.097       0.606      0.021     0.37401042E+27    13556.140385543
 0.1156E-10   1203.930   1072.115       0.606      0.021     0.37383075E+27    13556.140385502
 0.1157E-10   1203.765   1072.133       0.606      0.021     0.37365136E+27    13556.140385444
 0.1158E-10   1203.602   1072.151       0.606      0.021     0.37347224E+27    13556.140385383
 0.1159E-10   1203.438   1072.170       0.606      0.021     0.37329339E+27    13556.140385336
 0.1160E-10   1203.275   1072.188       0.606      0.021     0.37311482E+27    13556.140385291
 0.1161E-10   1203.113   1072.206       0.606      0.021     0.37293652E+27    13556.140385238
 0.1162E-10   1202.951   1072.224       0.606      0.021     0.37275849E+27    13556.140385188
 0.1163E-10   1202.789   1072.242       0.606      0.021     0.37258072E+27    13556.140385135
 0.1164E-10   1202.628   1072.260       0.606      0.021     0.37240323E+27    13556.140385084
 0.1165E-10   1202.467   1072.278       0.606      0.021     0.37222601E+27    13556.140385037
 0.1166E-10   1202.306   1072.296       0.606      0.020     0.37204906E+27    13556.140384995
 0.1167E-10   1202.146   1072.314       0.606      0.020     0.37187237E+27    13556.140384940
 0.1168E-10   1201.986   1072.332       0.606      0.020     0.37169595E+27    13556.140384886
 0.1169E-10   1201.827   1072.350       0.606      0.020     0.37151980E+27    13556.140384837
 0.1170E-10   1201.668   1072.367       0.606      0.020     0.37134391E+27    13556.140384778
 0.1171E-10   1201.509   1072.385       0.607      0.020     0.37116829E+27    13556.140384752
 0.1172E-10   1201.351   1072.403       0.607      0.020     0.37099293E+27    13556.140384695
 0.1173E-10   1201.193   1072.421       0.607      0.020     0.37081784E+27    13556.140384632
 0.1174E-10   1201.035   1072.438       0.607      0.020     0.37064301E+27    13556.140384592
 0.1175E-10   1200.878   1072.456       0.607      0.020     0.37046844E+27    13556.140384531
 0.1176E-10   1200.721   1072.474       0.607      0.020     0.37029413E+27    13556.140384481
 0.1177E-10   1200.565   1072.491       0.607      0.020     0.37012008E+27    13556.140384433
 0.1178E-10   1200.409   1072.509       0.607      0.020     0.36994630E+27    13556.140384390
 0.1179E-10   1200.253   1072.526       0.607      0.020     0.36977277E+27    13556.140384345
 0.1180E-10   1200.098   1072.544       0.607      0.020     0.36959950E+27    13556.140384290
 0.1181E-10   1199.943   1072.561       0.607      0.020     0.36942650E+27    13556.140384239
 0.1182E-10   1199.789   1072.579       0.607      0.020     0.36925375E+27    13556.140384197
 0.1183E-10   1199.635   1072.596       0.607      0.020     0.36908125E+27    13556.140384152
 0.1184E-10   1199.481   1072.613       0.607      0.020     0.36890902E+27    13556.140384108
 0.1185E-10   1199.327   1072.631       0.607      0.020     0.36873704E+27    13556.140384054
 0.1186E-10   1199.174   1072.648       0.607      0.020     0.36856531E+27    13556.140384012
 0.1187E-10   1199.022   1072.665       0.607      0.020     0.36839384E+27    13556.140383955
 0.1188E-10   1198.869   1072.682       0.607      0.020     0.36822262E+27    13556.140383907
 0.1189E-10   1198.717   1072.699       0.607      0.020     0.36805166E+27    13556.140383856
 0.1190E-10   1198.566   1072.717       0.607      0.020     0.36788095E+27    13556.140383815
 0.1191E-10   1198.415   1072.734       0.607      0.020     0.36771049E+27    13556.140383760
 0.1192E-10   1198.264   1072.751       0.607      0.020     0.36754028E+27    13556.140383710
 0.1193E-10   1198.113   1072.768       0.607      0.020     0.36737033E+27    13556.140383660
 0.1194E-10   1197.963   1072.785       0.607      0.020     0.36720062E+27    13556.140383614
 0.1195E-10   1197.813   1072.802       0.607      0.020     0.36703117E+27    13556.140383584
 0.1196E-10   1197.664   1072.819       0.607      0.020     0.36686196E+27    13556.140383535
 0.1197E-10   1197.514   1072.836       0.607      0.020     0.36669300E+27    13556.140383478
 0.1198E-10   1197.366   1072.853       0.607      0.020     0.36652429E+27    13556.140383435
 0.1199E-10   1197.217   1072.869       0.607      0.020     0.36635583E+27    13556.140383388
 0.1200E-10   1197.069   1072.886       0.607      0.020     0.36618762E+27    13556.140383341
 0.1201E-10   1196.921   1072.903       0.607      0.020     0.36601965E+27    13556.140383295
 0.1202E-10   1196.774   1072.920       0.607      0.020     0.36585192E+27    13556.140383256
 0.1203E-10   1196.627   1072.937       0.607      0.020     0.36568444E+27    13556.140383199
 0.1204E-10   1196.480   1072.953       0.607      0.020     0.36551721E+27    13556.140383146
 0.1205E-10   1196.334   1072.970       0.607      0.020     0.36535022E+27    13556.140383098
 0.1206E-10   1196.188   1072.987       0.607      0.020     0.36518347E+27    13556.140383062
 0.1207E-10   1196.042   1073.003       0.607      0.020     0.36501697E+27    13556.140383019
 0.1208E-10   1195.897   1073.020       0.607      0.020     0.36485070E+27    13556.140382966
 0.1209E-10   1195.752   1073.036       0.607      0.020     0.36468468E+27    13556.140382931
 0.1210E-10   1195.607   1073.053       0.607      0.020     0.36451890E+27    13556.140382882
 0.1211E-10   1195.463   1073.069       0.607      0.020     0.36435336E+27    13556.140382828
 0.1212E-10   1195.319   1073.086       0.607      0.020     0.36418806E+27    13556.140382784
 0.1213E-10   1195.175   1073.102       0.607      0.020     0.36402300E+27    13556.140382752
 0.1214E-10   1195.032   1073.119       0.607      0.020     0.36385817E+27    13556.140382691
 0.1215E-10   1194.889   1073.135       0.607      0.020     0.36369359E+27    13556.140382654
 0.1216E-10   1194.746   1073.151       0.607      0.020     0.36352924E+27    13556.140382618
 0.1217E-10   1194.604   1073.168       0.607      0.020     0.36336513E+27    13556.140382565
 0.1218E-10   1194.462   1073.184       0.607      0.020     0.36320125E+27    13556.140382518
 0.1219E-10   1194.320   1073.200       0.607      0.020     0.36303761E+27    13556.140382478
 0.1220E-10   1194.179   1073.216       0.607      0.020     0.36287421E+27    13556.140382428
 0.1221E-10   1194.038   1073.233       0.607      0.020     0.36271104E+27    13556.140382382
 0.1222E-10   1193.897   1073.249       0.607      0.020     0.36254811E+27    13556.140382338
 0.1223E-10   1193.756   1073.265       0.607      0.020     0.36238540E+27    13556.140382293
 0.1224E-10   1193.616   1073.281       0.607      0.020     0.36222293E+27    13556.140382250
 0.1225E-10   1193.476   1073.297       0.607      0.020     0.36206070E+27    13556.140382211
 0.1226E-10   1193.337   1073.313       0.607      0.020     0.36189869E+27    13556.140382167
 0.1227E-10   1193.198   1073.329       0.607      0.020     0.36173692E+27    13556.140382128
 0.1228E-10   1193.059   1073.345       0.607      0.020     0.36157538E+27    13556.140382086
 0.1229E-10   1192.921   1073.361       0.607      0.020     0.36141406E+27    13556.140382033
 0.1230E-10   1192.782   1073.377       0.607      0.020     0.36125298E+27    13556.140381996
 0.1231E-10   1192.645   1073.393       0.607      0.020     0.36109213E+27    13556.140381942
 0.1232E-10   1192.507   1073.409       0.607      0.020     0.36093150E+27    13556.140381904
 0.1233E-10   1192.370   1073.424       0.607      0.020     0.36077110E+27    13556.140381863
 0.1234E-10   1192.233   1073.440       0.607      0.020     0.36061093E+27    13556.140381822
 0.1235E-10   1192.096   1073.456       0.607      0.020     0.36045099E+27    13556.140381764
 0.1236E-10   1191.960   1073.472       0.607      0.020     0.36029128E+27    13556.140381729
 0.1237E-10   1191.824   1073.487       0.607      0.020     0.36013178E+27    13556.140381678
 0.1238E-10   1191.688   1073.503       0.607      0.020     0.35997252E+27    13556.140381645
 0.1239E-10   1191.553   1073.519       0.607      0.020     0.35981348E+27    13556.140381606
 0.1240E-10   1191.418   1073.534       0.607      0.020     0.35965466E+27    13556.140381563
 0.1241E-10   1191.283   1073.550       0.607      0.020     0.35949607E+27    13556.140381516
 0.1242E-10   1191.148   1073.566       0.607      0.020     0.35933770E+27    13556.140381481
 0.1243E-10   1191.014   1073.581       0.607      0.020     0.35917956E+27    13556.140381435
 0.1244E-10   1190.880   1073.597       0.607      0.020     0.35902163E+27    13556.140381394
 0.1245E-10   1190.747   1073.612       0.607      0.020     0.35886393E+27    13556.140381348
 0.1246E-10   1190.613   1073.628       0.607      0.020     0.35870645E+27    13556.140381316
 0.1247E-10   1190.480   1073.643       0.607      0.020     0.35854919E+27    13556.140381266
 0.1248E-10   1190.348   1073.658       0.607      0.020     0.35839215E+27    13556.140381225
 0.1249E-10   1190.215   1073.674       0.607      0.020     0.35823533E+27    13556.140381179
 0.1250E-10   1190.083   1073.689       0.607      0.020     0.35807872E+27    13556.140381134
 0.1251E-10   1189.951   1073.704       0.607      0.020     0.35792234E+27    13556.140381107
 0.1252E-10   1189.820   1073.720       0.607      0.020     0.35776618E+27    13556.140381057
 0.1253E-10   1189.688   1073.735       0.607      0.020     0.35761023E+27    13556.140381012
 0.1254E-10   1189.557   1073.750       0.607      0.020     0.35745450E+27    13556.140380979
 0.1255E-10   1189.427   1073.765       0.607      0.020     0.35729899E+27    13556.140380938
 0.1256E-10   1189.296   1073.781       0.607      0.020     0.35714369E+27    13556.140380896
 0.1257E-10   1189.166   1073.796       0.607      0.019     0.35698861E+27    13556.140380846
 0.1258E-10   1189.037   1073.811       0.607      0.019     0.35683374E+27    13556.140380813
 0.1259E-10   1188.907   1073.826       0.607      0.019     0.35667909E+27    13556.140380773
 0.1260E-10   1188.778   1073.841       0.607      0.019     0.35652465E+27    13556.140380732
 0.1261E-10   1188.649   1073.856       0.607      0.019     0.35637043E+27    13556.140380696
 0.1262E-10   1188.520   1073.871       0.607      0.019     0.35621642E+27    13556.140380658
 0.1263E-10   1188.392   1073.886       0.607      0.019     0.35606262E+27    13556.140380590
 0.1264E-10   1188.264   1073.901       0.607      0.019     0.35590903E+27    13556.140380556
 0.1265E-10   1188.136   1073.916       0.607      0.019     0.35575566E+27    13556.140380529
 0.1266E-10   1188.008   1073.931       0.607      0.019     0.35560249E+27    13556.140380490
 0.1267E-10   1187.881   1073.946       0.607      0.019     0.35544954E+27    13556.140380446
 0.1268E-10   1187.754   1073.961       0.607      0.019     0.35529680E+27    13556.140380415
 0.1269E-10   1187.628   1073.976       0.607      0.019     0.35514427E+27    13556.140380368
 0.1270E-10   1187.501   1073.990       0.607      0.019     0.35499195E+27    13556.140380331
 0.1271E-10   1187.375   1074.005       0.607      0.019     0.35483983E+27    13556.140380290
 0.1272E-10   1187.249   1074.020       0.608      0.019     0.35468793E+27    13556.140380253
 0.1273E-10   1187.124   1074.035       0.608      0.019     0.35453623E+27    13556.140380203
 0.1274E-10   1186.998   1074.049       0.608      0.019     0.35438474E+27    13556.140380175
 0.1275E-10   1186.873   1074.064       0.608      0.019     0.35423345E+27    13556.140380132
 0.1276E-10   1186.748   1074.079       0.608      0.019     0.35408238E+27    13556.140380090
 0.1277E-10   1186.624   1074.093       0.608      0.019     0.35393151E+27    13556.140380043
 0.1278E-10   1186.500   1074.108       0.608      0.019     0.35378084E+27    13556.140380002
 0.1279E-10   1186.376   1074.122       0.608      0.019     0.35363038E+27    13556.140379972
 0.1280E-10   1186.252   1074.137       0.608      0.019     0.35348012E+27    13556.140379934
 0.1281E-10   1186.129   1074.151       0.608      0.019     0.35333007E+27    13556.140379908
 0.1282E-10   1186.005   1074.166       0.608      0.019     0.35318022E+27    13556.140379855
 0.1283E-10   1185.883   1074.180       0.608      0.019     0.35303058E+27    13556.140379822
 0.1284E-10   1185.760   1074.195       0.608      0.019     0.35288114E+27    13556.140379781
 0.1285E-10   1185.638   1074.209       0.608      0.019     0.35273190E+27    13556.140379744
 0.1286E-10   1185.515   1074.224       0.608      0.019     0.35258286E+27    13556.140379703
 0.1287E-10   1185.394   1074.238       0.608      0.019     0.35243402E+27    13556.140379668
 0.1288E-10   1185.272   1074.252       0.608      0.019     0.35228539E+27    13556.140379617
 0.1289E-10   1185.151   1074.267       0.608      0.019     0.35213695E+27    13556.140379585
 0.1290E-10   1185.030   1074.281       0.608      0.019     0.35198872E+27    13556.140379549
 0.1291E-10   1184.909   1074.295       0.608      0.019     0.35184068E+27    13556.140379515
 0.1292E-10   1184.788   1074.310       0.608      0.019     0.35169285E+27    13556.140379475
 0.1293E-10   1184.668   1074.324       0.608      0.019     0.35154521E+27    13556.140379425
 0.1294E-10   1184.548   1074.338       0.608      0.019     0.35139777E+27    13556.140379397
 0.1295E-10   1184.428   1074.352       0.608      0.019     0.35125053E+27    13556.140379367
 0.1296E-10   1184.309   1074.366       0.608      0.019     0.35110349E+27    13556.140379333
 0.1297E-10   1184.189   1074.380       0.608      0.019     0.35095664E+27    13556.140379286
 0.1298E-10   1184.070   1074.394       0.608      0.019     0.35080999E+27    13556.140379250
 0.1299E-10   1183.952   1074.409       0.608      0.019     0.35066354E+27    13556.140379209
 0.1300E-10   1183.833   1074.423       0.608      0.019     0.35051728E+27    13556.140379171
 0.1301E-10   1183.715   1074.437       0.608      0.019     0.35037122E+27    13556.140379128
 0.1302E-10   1183.597   1074.451       0.608      0.019     0.35022535E+27    13556.140379092
 0.1303E-10   1183.479   1074.465       0.608      0.019     0.35007968E+27    13556.140379061
 0.1304E-10   1183.362   1074.478       0.608      0.019     0.34993420E+27    13556.140379026
 0.1305E-10   1183.244   1074.492       0.608      0.019     0.34978891E+27    13556.140378988
 0.1306E-10   1183.127   1074.506       0.608      0.019     0.34964382E+27    13556.140378949
 0.1307E-10   1183.010   1074.520       0.608      0.019     0.34949892E+27    13556.140378911
 0.1308E-10   1182.894   1074.534       0.608      0.019     0.34935421E+27    13556.140378875
 0.1309E-10   1182.778   1074.548       0.608      0.019     0.34920969E+27    13556.140378836
 0.1310E-10   1182.662   1074.562       0.608      0.019     0.34906537E+27    13556.140378820
 0.1311E-10   1182.546   1074.575       0.608      0.019     0.34892123E+27    13556.140378767
 0.1312E-10   1182.430   1074.589       0.608      0.019     0.34877729E+27    13556.140378732
 0.1313E-10   1182.315   1074.603       0.608      0.019     0.34863354E+27    13556.140378691
